SKU,Title,Description,Stock,Price,Assets,DataSheet,Brand,Category
LADT2,"Schneider Time delay auxiliary contact block, TeSys Deca, 1NO + 1NC, on delay 1-30s, front, screw clamp terminals LADT2","TeSys D time delay auxiliary contact block, for contactors LC1D, LC1F and control relays CAD. It provides 1NO+1NC contacts rated up to 10A 690V AC, On-delay setting range 1-30s, connection by screw clamp terminals.  Clip-on front mounting, it procures high reliability and durability. Multi standards certified (IEC, UL, CSA, CCC, EAC), Green Premium compliant (RoHs/Reach).                    ",200,84.36,https://download.schneider-electric.com/files?p_Doc_Ref=LADT2_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LADT2,Schneider,Relays
LADT4,"Schneider Time delay auxiliary contact block, TeSys Deca, 1NO + 1NC, on delay 10-180s, front, screw clamp terminals LADT4","TeSys D time delay auxiliary contact block, for contactors LC1D, LC1F and control relays CAD. It provides 1NO+1NC contacts rated up to 10A 690V AC, On-delay setting range 10-180s, connection by screw clamp terminals.  Clip-on front mounting, it procures high reliability and durability. Multi standards certified (IEC, UL, CSA, CCC, EAC), Green Premium compliant (RoHs/Reach).                    ",200,98.79,https://download.schneider-electric.com/files?p_Doc_Ref=LADT4_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LADT4,Schneider,Relays
LAG8N113,"Schneider Auxiliary contact block for TeSys Giga contactor, 1NO + 1NC, side mounting, push-in terminals LAG8N113","These accessories are auxiliary contact block 1NO+1NC for TeSys Giga contactors. Highly reliable and suitable for 17V 1mA to address more challenging specific control applications. It is designed to side mounting by spring terminals. It provides IP20 protection conforming to IEC 60529. It can cover -25°C to 60°C operation ambient air temperature, No derating up to 3000m altitude. Green Premium compliant (RoHs/Reach).                   ",200,13,https://download.schneider-electric.com/files?p_Doc_Ref=LAG8N113-image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LAG8N113,Schneider,Relays
LAG8N113P,"Schneider Auxiliary contact block, TeSys Giga, 1NO + 1NC, lateral face side mounting, push-in terminals L1/R1 LAG8N113P","These accessories are auxiliary contact block 1NO+1NC for TeSys Giga contactors. Highly reliable and suitable for 17V 1mA to address more challenging specific control applications. It is designed to side mounting by spring terminals R1/L1. It provides IP20 protection conforming to IEC 60529. It can cover -25°C to 60°C operation ambient air temperature, No derating up to 3000m altitude. Green Premium compliant (RoHs/Reach).                   ",200,13,https://download.schneider-electric.com/files?p_Doc_Ref=LAG8N113P-image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LAG8N113P,Schneider,Relays
LC1D093BL,Schneider TeSys Deca contactor - 3P(3 NO) - AC-3/AC-3e - <= 440 V 9 A - 24 V DC coil LC1D093BL,"TeSys D contactor, 3 poles (3NO), for motor control applications up to 9A/690V AC-3/3e (4kW@400V).  It provides a low consumption 24V DC coil with transient suppressor module, 1NO+1NC built-in auxiliary contacts (NC mirror certified), connection by spring terminals. For operating rates until 3600 cycles/hour and environments until 60°C, it procures high reliability and durability. Compact (45mm width), DIN-rail mounting or screw fixing.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,58.83,https://download.schneider-electric.com/files?p_Doc_Ref=LC1D093BL_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LC1D093BL,Schneider,Relays
LC1D093P7,Schneider TeSys Deca contactor - 3P(3 NO) - AC-3/AC-3e - <= 440 V 9 A - 230 V AC coil LC1D093P7,"TeSys D contactor, 3 poles (3NO), for motor control applications up to 9A/690V AC-3/3e (4kW@400V).  It provides a 230V 50/60Hz AC coil, 1NO+1NC built-in auxiliary contacts (NC mirror certified), connection by spring terminals. For operating rates until 3600 cycles/hour and environments until 60°C, it procures high reliability and durability to demanding applications. Compact (45mm width), DIN-rail mounting or screw fixing.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,39.96,https://download.schneider-electric.com/files?p_Doc_Ref=LC1D093P7_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LC1D093P7,Schneider,Relays
LC1D096BL,Schneider TeSys Deca contactor - 3P(3 NO) - AC-3/AC-3e - <= 440 V 9 A - 24 V DC coil LC1D096BL,"TeSys D contactor, 3 poles (3NO), for motor control applications up to 9A/690V AC-3/3e (4kW@400V).  It provides a low consumption 24V DC coil with transient suppressor module, 1NO+1NC built-in auxiliary contacts (NC mirror certified), connection by ring-lugs screw terminals. For operating rates until 3600 cycles/hour and environments until 60°C, it procures high reliability and durability. Compact (45mm width), DIN-rail mounting or screw fixing.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,58.83,https://download.schneider-electric.com/files?p_Doc_Ref=LC1D096BL_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LC1D096BL,Schneider,Relays
LC1D098BD,Schneider TeSys Deca contactor - 4P(2 NO + 2 NC) - AC-1 - <= 440 V 20 A - 24 V DC coil LC1D098BD,"TeSys D contactor, 4 poles (2NO+2NC), for non-inductive load applications up to 20A/690V AC-1.  It provides a 24V DC coil, 1NO+1NC built-in auxiliary contacts (NC mirror certified), connection by screw clamp terminals. For operating rates until 3600 cycles/hour and environments until 60°C, it procures high reliability and durability to demanding applications. Compact (45mm width), DIN-rail mounting or screw fixing.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,85.47,https://download.schneider-electric.com/files?p_Doc_Ref=LC1D098BD_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LC1D098BD,Schneider,Relays
LC1D098E7,Schneider TeSys Deca contactor - 4P(2 NO + 2 NC) - AC-1 - <= 440 V 20 A - 48 V AC coil LC1D098E7,"TeSys D contactor, 4 poles (2NO+2NC), for non-inductive load applications up to 20A/690V AC-1.  It provides a 48V 50/60Hz AC coil, 1NO+1NC built-in auxiliary contacts (NC mirror certified), connection by screw clamp terminals. For operating rates until 3600 cycles/hour and environments until 60°C, it procures high reliability and durability to demanding applications. Compact (45mm width), DIN-rail mounting or screw fixing.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,56.61,https://download.schneider-electric.com/files?p_Doc_Ref=LC1D098E7_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LC1D098E7,Schneider,Relays
LC1D098F7,Schneider TeSys Deca contactor - 4P(2 NO + 2 NC) - AC-1 - <= 440 V 20 A - 110 V AC coil LC1D098F7,"TeSys D contactor, 4 poles (2NO+2NC), for non-inductive load applications up to 20A/690V AC-1.  It provides a 110V 50/60Hz AC coil, 1NO+1NC built-in auxiliary contacts (NC mirror certified), connection by screw clamp terminals. For operating rates until 3600 cycles/hour and environments until 60°C, it procures high reliability and durability to demanding applications. Compact (45mm width), DIN-rail mounting or screw fixing.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,52.17,https://download.schneider-electric.com/files?p_Doc_Ref=LC1D098F7_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LC1D098F7,Schneider,Relays
LC1D098P7,Schneider TeSys Deca contactor - 4P(2 NO + 2 NC) - AC-1 - <= 440 V 20 A - 230 V AC coil LC1D098P7,"TeSys D contactor, 4 poles (2NO+2NC), for non-inductive load applications up to 20A/690V AC-1.  It provides a 230V 50/60Hz AC coil, 1NO+1NC built-in auxiliary contacts (NC mirror certified), connection by screw clamp terminals. For operating rates until 3600 cycles/hour and environments until 60°C, it procures high reliability and durability to demanding applications. Compact (45mm width), DIN-rail mounting or screw fixing.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,52.17,https://download.schneider-electric.com/files?p_Doc_Ref=LC1D098P7_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LC1D098P7,Schneider,Relays
LC1D09B7,Schneider TeSys Deca contactor - 3P(3 NO) - AC-3/AC-3e - <= 440 V 9 A - 24 V AC coil LC1D09B7,"TeSys D contactor, 3 poles (3NO), for motor control applications up to 9A/690V AC-3/3e (4kW@400V).  It provides a 24V 50/60Hz AC coil, 1NO+1NC built-in auxiliary contacts (NC mirror certified), connection by screw clamp terminals. For operating rates until 3600 cycles/hour and environments until 60°C, it procures high reliability and durability to demanding applications. Compact (45mm width), DIN-rail mounting or screw fixing.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,37.74,https://download.schneider-electric.com/files?p_Doc_Ref=LC1D09B7_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LC1D09B7,Schneider,Relays
LC1D09BD,Schneider TeSys Deca contactor - 3P(3 NO) - AC-3/AC-3e - <= 440 V 9 A - 24 V DC coil LC1D09BD,"TeSys D contactor, 3 poles (3NO), for motor control applications up to 9A/690V AC-3/3e (4kW@400V).  It provides a 24V DC coil with transient suppressor module, 1NO+1NC built-in auxiliary contacts (NC mirror certified), connection by screw clamp terminals. For operating rates until 3600 cycles/hour and environments until 60°C, it procures high reliability and durability to demanding applications. Compact (45mm width), DIN-rail mounting or screw fixing.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,74.37,https://download.schneider-electric.com/files?p_Doc_Ref=LC1D09BD_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LC1D09BD,Schneider,Relays
LC1D09BL,Schneider TeSys Deca contactor - 3P(3 NO) - AC-3/AC-3e - <= 440 V 9 A - 24 V DC coil LC1D09BL,"TeSys D contactor, 3 poles (3NO), for motor control applications up to 9A/690V AC-3/3e (4kW@400V).  It provides a low consumption 24V DC coil with transient suppressor module, 1NO+1NC built-in auxiliary contacts (NC mirror certified), connection by screw clamp terminals. For operating rates until 3600 cycles/hour and environments until 60°C, it procures high reliability and durability. Compact (45mm width), DIN-rail mounting or screw fixing.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,53.28,https://download.schneider-electric.com/files?p_Doc_Ref=LC1D09BL_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LC1D09BL,Schneider,Relays
LC1D09E7,Schneider TeSys Deca contactor - 3P(3 NO) - AC-3/AC-3e - <= 440 V 9 A - 48 V AC coil LC1D09E7,"TeSys D contactor, 3 poles (3NO), for motor control applications up to 9A/690V AC-3/3e (4kW@400V).  It provides a 48V 50/60Hz AC coil, 1NO+1NC built-in auxiliary contacts (NC mirror certified), connection by screw clamp terminals. For operating rates until 3600 cycles/hour and environments until 60°C, it procures high reliability and durability to demanding applications. Compact (45mm width), DIN-rail mounting or screw fixing.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,41.07,https://download.schneider-electric.com/files?p_Doc_Ref=LC1D09E7_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LC1D09E7,Schneider,Relays
LC1D09F7,Schneider TeSys Deca contactor - 3P(3 NO) - AC-3/AC-3e - <= 440 V 9 A - 110 V AC coil LC1D09F7,"TeSys D contactor, 3 poles (3NO), for motor control applications up to 9A/690V AC-3/3e (4kW@400V).  It provides a 110V 50/60Hz AC coil, 1NO+1NC built-in auxiliary contacts (NC mirror certified), connection by screw clamp terminals. For operating rates until 3600 cycles/hour and environments until 60°C, it procures high reliability and durability to demanding applications. Compact (45mm width), DIN-rail mounting or screw fixing.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,37.74,https://download.schneider-electric.com/files?p_Doc_Ref=LC1D09F7_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LC1D09F7,Schneider,Relays
LC1D09FE7,Schneider TeSys Deca contactor - 3P(3 NO) - AC-3/AC-3e - <= 440 V 9 A - 115 V AC coil LC1D09FE7,"TeSys D contactor, 3 poles (3NO), for motor control applications up to 9A/690V AC-3/3e (4kW@400V).  It provides a 115V 50/60Hz AC coil, 1NO+1NC built-in auxiliary contacts (NC mirror certified), connection by screw clamp terminals. For operating rates until 3600 cycles/hour and environments until 60°C, it procures high reliability and durability to demanding applications. Compact (45mm width), DIN-rail mounting or screw fixing.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,44.4,https://download.schneider-electric.com/files?p_Doc_Ref=LC1D09FE7_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LC1D09FE7,Schneider,Relays
LC1D09N7,Schneider TeSys Deca contactor - 3P(3 NO) - AC-3/AC-3e - <= 440 V 9 A - 415 V AC coil LC1D09N7,"TeSys D contactor, 3 poles (3NO), for motor control applications up to 9A/690V AC-3/3e (4kW@400V).  It provides a 415V 50/60Hz AC coil, 1NO+1NC built-in auxiliary contacts (NC mirror certified), connection by screw clamp terminals. For operating rates until 3600 cycles/hour and environments until 60°C, it procures high reliability and durability to demanding applications. Compact (45mm width), DIN-rail mounting or screw fixing.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,43.29,https://download.schneider-electric.com/files?p_Doc_Ref=LC1D09N7_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LC1D09N7,Schneider,Relays
LC1D09P7,Schneider TeSys Deca contactor - 3P(3 NO) - AC-3/AC-3e - <= 440 V 9 A - 230 V AC coil LC1D09P7,"TeSys D contactor, 3 poles (3NO), for motor control applications up to 9A/690V AC-3/3e (4kW@400V).  It provides a 230V 50/60Hz AC coil, 1NO+1NC built-in auxiliary contacts (NC mirror certified), connection by screw clamp terminals. For operating rates until 3600 cycles/hour and environments until 60°C, it procures high reliability and durability to demanding applications. Compact (45mm width), DIN-rail mounting or screw fixing.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,37.74,https://download.schneider-electric.com/files?p_Doc_Ref=LC1D09P7_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LC1D09P7,Schneider,Relays
LC1D09U7,Schneider TeSys Deca contactor - 3P(3 NO) - AC-3/AC-3e - <= 440 V 9 A - 240 V AC coil LC1D09U7,"TeSys D contactor, 3 poles (3NO), for motor control applications up to 9A/690V AC-3/3e (4kW@400V).  It provides a 240V 50/60Hz AC coil, 1NO+1NC built-in auxiliary contacts (NC mirror certified), connection by screw clamp terminals. For operating rates until 3600 cycles/hour and environments until 60°C, it procures high reliability and durability to demanding applications. Compact (45mm width), DIN-rail mounting or screw fixing.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,41.07,https://download.schneider-electric.com/files?p_Doc_Ref=LC1D09U7_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LC1D09U7,Schneider,Relays
LC1D115B7,"Schneider TeSys Deca contactor , 3P(3 NO) , AC-3 , <= 440V, 115A , 24V AC 50/60 Hz coil LC1D115B7","TeSys Deca contactor, 3 poles (3NO), for motor control applications up to 115A/1000V AC-3 (55kW@400V).  It provides a 24V 50/60Hz AC coil with transient suppressor module, 1NO+1NC built-in auxiliary contacts (NC mirrror certified), power connection by screw connectors 2 inputs, control connection by screw clamp terminals. For operating rates until 2400 cycles/hour and environments until 60°C, it procures high reliability and durability. Compact (120mm width), mounting on 2 DIN-rails or screw fixing.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,439.56,https://download.schneider-electric.com/files?p_Doc_Ref=LC1D115gp_IoPmain_ODA19&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LC1D115B7,Schneider,Relays
LC1D115BD,"Schneider TeSys Deca contactor , 3P(3 NO) , AC-3 , <= 440V, 115A , 24V DC standard coil LC1D115BD","TeSys Deca contactor, 3 poles (3NO), for motor control applications up to 115A/1000V AC-3 (55kW@400V).  It provides a 24V DC coil with transient suppressor module, 1NO+1NC built-in auxiliary contacts (NC mirrror certified), power connection by screw connectors 2 inputs, control connection by screw clamp terminals. For operating rates until 1200 cycles/hour and environments until 60°C, it procures high reliability and durability. Compact (120mm width), mounting on 2 DIN-rails or screw fixing.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,551.67,https://download.schneider-electric.com/files?p_Doc_Ref=LC1D115gp_IoPmain_ODA19&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LC1D115BD,Schneider,Relays
LC1D115F7,"Schneider TeSys Deca contactor , 3P(3 NO) , AC-3 , <= 440V, 115A , 110V AC 50/60 Hz coil LC1D115F7","TeSys Deca contactor, 3 poles (3NO), for motor control applications up to 115A/1000V AC-3 (55kW@400V).  It provides a 110V 50/60Hz AC coil with transient suppressor module, 1NO+1NC built-in auxiliary contacts (NC mirrror certified), power connection by screw connectors 2 inputs, control connection by screw clamp terminals. For operating rates until 2400 cycles/hour and environments until 60°C, it procures high reliability and durability. Compact (120mm width), mounting on 2 DIN-rails or screw fixing.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,439.56,https://download.schneider-electric.com/files?p_Doc_Ref=LC1D115gp_IoPmain_ODA19&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LC1D115F7,Schneider,Relays
LC1D115N7,"Schneider TeSys Deca contactor , 3P(3 NO) , AC-3 , <= 440V, 115A , 415V AC 50/60 Hz coil LC1D115N7",                       ,200,450.66,https://download.schneider-electric.com/files?p_Doc_Ref=LC1D115gp_IoPmain_ODA19&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LC1D115N7,Schneider,Relays
LC1D115P7,"Schneider TeSys Deca contactor , 3P(3 NO) , AC-3 , <= 440V, 115A , 230V AC 50/60 Hz coil LC1D115P7","TeSys Deca contactor, 3 poles (3NO), for motor control applications up to 115A/1000V AC-3 (55kW@400V).  It provides a 230V 50/60Hz AC coil with transient suppressor module, 1NO+1NC built-in auxiliary contacts (NC mirrror certified), power connection by screw connectors 2 inputs, control connection by screw clamp terminals. For operating rates until 2400 cycles/hour and environments until 60°C, it procures high reliability and durability. Compact (120mm width), mounting on 2 DIN-rails or screw fixing.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,439.56,https://download.schneider-electric.com/files?p_Doc_Ref=LC1D115gp_IoPmain_ODA19&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LC1D115P7,Schneider,Relays
LC1D115U7,"Schneider TeSys Deca contactor , 3P(3 NO) , AC-3 , <= 440V, 12 A , 240V AC 50/60 Hz coil LC1D115U7","TeSys Deca contactor, 3 poles (3NO), for motor control applications up to 115A/1000V AC-3 (55kW@400V).  It provides a 240V 50/60Hz AC coil with transient suppressor module, 1NO+1NC built-in auxiliary contacts (NC mirrror certified), power connection by screw connectors 2 inputs, control connection by screw clamp terminals. For operating rates until 2400 cycles/hour and environments until 60°C, it procures high reliability and durability. Compact (120mm width), mounting on 2 DIN-rails or screw fixing.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,450.66,https://download.schneider-electric.com/files?p_Doc_Ref=LC1D115gp_IoPmain_ODA19&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LC1D115U7,Schneider,Relays
LC1D115V7,"Schneider TeSys Deca contactor , 3P(3 NO) , AC-3 , <= 440V, 12 A , 400V AC 50/60 Hz coil LC1D115V7","TeSys Deca contactor, 3 poles (3NO), for motor control applications up to 115A/1000V AC-3 (55kW@400V).  It provides a 400V 50/60Hz AC coil with transient suppressor module, 1NO+1NC built-in auxiliary contacts (NC mirror certified), power connection by screw connectors 2 inputs, control connection by screw clamp terminals. For operating rates until 2400 cycles/hour and environments until 60°C, it procures high reliability and durability. Compact (120mm width), mounting on 2 DIN-rails or screw fixing.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,457.32,https://download.schneider-electric.com/files?p_Doc_Ref=LC1D115gp_IoPmain_ODA19&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LC1D115V7,Schneider,Relays
LC1D12B7,Schneider TeSys Deca contactor - 3P(3 NO) - AC-3/AC-3e - <= 440 V 12 A - 24 V AC coil LC1D12B7,"TeSys D contactor, 3 poles (3NO), for motor control applications up to 12A/690V AC-3/3e (5.5kW@400V).  It provides a 24V 50/60Hz AC coil, 1NO+1NC built-in auxiliary contacts (NC mirror certified), connection by screw clamp terminals. For operating rates until 3600 cycles/hour and environments until 60°C, it procures high reliability and durability. Compact (45mm width), DIN-rail mounting or screw fixing.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,45.51,https://download.schneider-electric.com/files?p_Doc_Ref=LC1D12B7_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LC1D12B7,Schneider,Relays
LC1D12BL,Schneider TeSys Deca contactor - 3P(3 NO) - AC-3/AC-3e - <= 440 V 12 A - 24 V DC coil LC1D12BL,"TeSys D contactor, 3 poles (3NO), for motor control applications up to 12A/690V AC-3/3e (5.5kW@400V).  It provides a low consumption 24V DC coil with transient suppressor module, 1NO+1NC built-in auxiliary contacts (NC mirror certified), connection by screw clamp terminals. For operating rates until 3600 cycles/hour and environments until 60°C, it procures high reliability and durability. Compact (45mm width), DIN-rail mounting or screw fixing.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,61.05,https://download.schneider-electric.com/files?p_Doc_Ref=LC1D12BL_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LC1D12BL,Schneider,Relays
LC1D12E7,Schneider TeSys Deca contactor - 3P(3 NO) - AC-3/AC-3e - <= 440 V 12 A - 48 V AC coil LC1D12E7,"TeSys D contactor, 3 poles (3NO), for motor control applications up to 12A/690V AC-3/3e (5.5kW@400V).  It provides a 48V 50/60Hz AC coil, 1NO+1NC built-in auxiliary contacts (NC mirror certified), connection by screw clamp terminals. For operating rates until 3600 cycles/hour and environments until 60°C, it procures high reliability and durability. Compact (45mm width), DIN-rail mounting or screw fixing.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,47.73,https://download.schneider-electric.com/files?p_Doc_Ref=LC1D12E7_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LC1D12E7,Schneider,Relays
LC1D12F7,Schneider TeSys Deca contactor - 3P(3 NO) - AC-3/AC-3e - <= 440 V 12 A - 110 V AC coil LC1D12F7,"TeSys D contactor, 3 poles (3NO), for motor control applications up to 12A/690V AC-3/3e (5.5kW@400V).  It provides a 110V 50/60Hz AC coil, 1NO+1NC built-in auxiliary contacts (NC mirror certified), connection by screw clamp terminals. For operating rates until 3600 cycles/hour and environments until 60°C, it procures high reliability and durability. Compact (45mm width), DIN-rail mounting or screw fixing.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,45.51,https://download.schneider-electric.com/files?p_Doc_Ref=LC1D12F7_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LC1D12F7,Schneider,Relays
LC1D12N7,Schneider TeSys Deca contactor - 3P(3 NO) - AC-3/AC-3e - <= 440 V 12 A - 415 V AC coil LC1D12N7,"TeSys D contactor, 3 poles (3NO), for motor control applications up to 12A/690V AC-3/3e (5.5kW@400V).  It provides a 415V 50/60Hz AC coil, 1NO+1NC built-in auxiliary contacts (NC mirror certified), connection by screw clamp terminals. For operating rates until 3600 cycles/hour and environments until 60°C, it procures high reliability and durability. Compact (45mm width), DIN-rail mounting or screw fixing.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,49.95,https://download.schneider-electric.com/files?p_Doc_Ref=LC1D12N7_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LC1D12N7,Schneider,Relays
LC1D12P7,Schneider TeSys Deca contactor - 3P(3 NO) - AC-3/AC-3e - <= 440 V 12 A - 230 V AC coil LC1D12P7,"TeSys D contactor, 3 poles (3NO), for motor control applications up to 12A/690V AC-3/3e (5.5kW@400V).  It provides a 230V 50/60Hz AC coil, 1NO+1NC built-in auxiliary contacts (NC mirror certified), connection by screw clamp terminals. For operating rates until 3600 cycles/hour and environments until 60°C, it procures high reliability and durability. Compact (45mm width), DIN-rail mounting or screw fixing.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,45.51,https://download.schneider-electric.com/files?p_Doc_Ref=LC1D12P7_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LC1D12P7,Schneider,Relays
LC1D12U7,Schneider TeSys Deca contactor - 3P(3 NO) - AC-3/AC-3e - <= 440 V 12 A - 240 V AC coil LC1D12U7,"TeSys D contactor, 3 poles (3NO), for motor control applications up to 12A/690V AC-3/3e (5.5kW@400V).  It provides a 240V 50/60Hz AC coil, 1NO+1NC built-in auxiliary contacts (NC mirror certified), connection by screw clamp terminals. For operating rates until 3600 cycles/hour and environments until 60°C, it procures high reliability and durability. Compact (45mm width), DIN-rail mounting or screw fixing.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,45.51,https://download.schneider-electric.com/files?p_Doc_Ref=LC1D12U7_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LC1D12U7,Schneider,Relays
LC1D150F7,"Schneider TeSys Deca contactor , 3P(3 NO) , AC-3 , <= 440V, 150 A , 110V AC 50/60 Hz coil LC1D150F7","TeSys Deca contactor, 3 poles (3NO), for motor control applications up to 150A/1000V AC-3 (75kW@400V).  It provides a 110V 50/60Hz AC coil with transient suppressor module, 1NO+1NC built-in auxiliary contacts (NC mirrror contact), power connection by screw connectors 2 inputs, control connection by screw clamp terminals. For operating rates until 1200 cycles/hour and environments until 60°C, it procures high reliability and durability. Compact (120mm width), mounting on 2 DIN-rails or screw fixing.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,549.45,https://download.schneider-electric.com/files?p_Doc_Ref=LC1D150G7_DA19&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LC1D150F7,Schneider,Relays
LC1D150P7,"Schneider TeSys Deca contactor , 3P(3 NO) , AC-3 , <= 440V, 150 A , 230V AC 50/60 Hz coil LC1D150P7","TeSys Deca contactor, 3 poles (3NO), for motor control applications up to 150A/1000V AC-3 (75kW@400V).  It provides a 230V 50/60Hz AC coil with transient suppressor module, 1NO+1NC built-in auxiliary contacts (NC mirrror contact), power connection by screw connectors 2 inputs, control connection by screw clamp terminals. For operating rates until 1200 cycles/hour and environments until 60°C, it procures high reliability and durability. Compact (120mm width), mounting on 2 DIN-rails or screw fixing.  Multi standards certified (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,549.45,https://download.schneider-electric.com/files?p_Doc_Ref=LC1D150G7_DA19&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LC1D150P7,Schneider,Relays
